10222	a blurry picture of a building in the background.	deer
10230	a blurry picture of a couple of bottles in a room.	dog
10238	a blurry picture of a green object in the background.	frog
10246	a purple toy truck in a blurry photo.	truck
10254	a blurry picture of a television screen.	cat
10262	a blurry image of a laptop computer in a room.	deer
10270	a blurry picture of a person walking in a room.	dog
10278	a blurry image of a building in the background.	horse
10286	a blurry picture of a street in a city.	ship
10294	a blurry picture of a cup in the background.	dog
10302	a blurry picture of a dog in a mirror.	ship
10310	a blurry picture of a cat in the sky.	cat
10318	a blurry picture of a street with a building in the background.	dog
10326	a blurry picture of a building in the background.	airplane
10334	a blurry picture of a room with a table.	airplane
10342	a blurry photo of a room with a table.	truck
10350	a blurry image of a cat in front of a television.	deer
10358	a blurry photo of a building in the background.	horse
10366	a blurred image of a baby in a crib.	dog
10374	a blue object in the middle of a green background.	frog
10382	a black and white dog looking out of a window.	dog
10390	a blurry picture of people standing in a room.	truck
10398	a blurry picture of a baby boy in the rain.	bird
10406	a blurry picture of a cat in the dark.	bird
10414	a close up of a cat in the background.	cat
10422	a blue chair sitting on top of a table.	horse
10430	a blurry picture of a person holding a camera.	cat
10438	a blurry picture of a building in the background.	bird
10446	a blurry picture of a train in the background.	automobile
10454	a black cat is sitting in the dark.	cat
10462	a blurry picture of a bunch of plants in a room.	cat
10470	a close up of a close up of a car window.	airplane
10478	a blurry picture of a city street in the background.	deer
10486	a close up of a white object on an orange background.	airplane
10494	a blurry picture of a train in the background.	truck
10502	a blurry picture of a person walking in a building.	horse
10510	a blurry image of a tree in the background.	frog
10518	a blurry picture of a building in the background.	cat
10526	a blurry picture of a building in the background.	airplane
10534	a blurry picture of a cat in the dark.	cat
10542	a blurry picture of a person in a room.	dog
10550	a blurry picture of a building with cars in the background.	frog
10558	a close up of a person's face in a blurry photo.	cat
10566	a blurry picture of a blue object in the background.	dog
10574	a blurry picture of a building with a flag.	airplane
10582	a blurry picture of a bird in the air.	bird
10590	a blurry picture of a kitchen in a house.	truck
10598	a blurry picture of a building and a tennis court.	horse
10606	a blurry picture of a building in the background.	ship
10614	a purple toy truck driving down a street.	automobile
10622	a purple object is shown in the background.	truck
10630	a blurry picture of a kitchen in a house.	automobile
10638	a blurry picture of a kitchen in a room.	ship
10646	a blurry picture of a building in the background.	ship
10654	a blurry picture of a chair in a room.	deer
10662	a blurry picture of a kitchen with a stove.	truck
10670	a blurry picture of a blue object in the background.	dog
10678	a toy blue toy car on a table.	automobile
10686	a blurry image of a cat in the background.	airplane
10694	a blurry picture of a black and white room.	deer
10702	a blurry picture of a city street in the background.	ship
10710	a close up of a white dog looking at the camera.	dog
10718	a blurry image of a cat in the background.	frog
10726	a blurry picture of a person holding a object.	dog
10734	a close up of a black cat with a blurred background.	horse
10742	a blurred picture of a hand holding a baseball bat.	bird
10750	a blurry picture of a building in the background.	bird
10758	a blurry picture of a green building in the background.	dog
10766	a blurry picture of a tree in the background.	deer
10774	a close up of a green plant with trees in the background.	frog
10782	a blurry picture of a kitchen with a table.	airplane
10790	a blurry picture of a blue face in the dark.	automobile
10798	a blurry picture of a room with a television.	airplane
10806	a blurry picture of a blue bus in the background.	truck
10814	a blurry picture of a crowd of people.	cat
10822	a blurry picture of a table with a bottle.	ship
10830	a blurry picture of a bus in the background.	truck
10838	a blurry picture of a baseball field with trees.	deer
10846	a blurred picture of a toy train in a room.	automobile
10854	a blurry picture of a blue background with a blurred object.	cat
10862	a blurry picture of a dog in the grass.	dog
10870	a blurry picture of a glass door in a room.	cat
10878	a blurry picture of a dog with its eyes.	dog
10886	a blurred image of a bird in a window.	horse
10894	a blurry picture of a building in the background.	truck
10902	a blurry picture of a cat looking out a window.	automobile
10910	a blurry picture of a purple train in the grass.	automobile
10918	a blurry picture of a person in a room.	cat
10926	a blurry picture of a train in the distance.	bird
10934	a blurry picture of a building in the background.	truck
10942	a blurry picture of an orange cat.	cat
10950	a blurry image of a building in the background.	deer
10958	a blurry picture of a blue window.	cat
10966	a blurry picture of a blurry background with a bird.	deer
10974	a blurry picture of a building in the background.	ship
10982	a blurry picture of a bottle in the middle of a table.	deer
10990	a blurry photo of a blue pool with a building in the background.	airplane
10998	a blurred image of a person standing in a room.	horse
11006	a blurry picture of a plane in the sky.	bird
11014	a blurry picture of a hand holding a object in the air.	airplane
11022	a blurry picture of a house in the background.	airplane
11030	a blurry picture of a person looking at a window.	bird
11038	a blurry picture of a cat looking out of a window.	frog
11046	a blurred picture of an elephant standing in the grass.	horse
11054	a blurry picture of a white object in the sky.	airplane
11062	a blurry picture of a woman with a blue background.	dog
11070	a blurry picture of a cat in the background.	frog
11078	a blurry picture of a person holding a camera.	airplane
11086	a blurry picture of a city street at night.	ship
11094	a blurry picture of blue bottles in a room.	dog
11102	a small black toy horse sitting on a table.	horse
11110	a blurry picture of a tree in the background.	frog
11118	a blurry picture of a large building in the background.	deer
11126	a blurry picture of a building in the background.	truck
11134	a blurry picture of a person in a room.	automobile
11142	a blurry image of a city street in the background.	dog
11150	a blurry picture of a cat sleeping on a bed.	frog
11158	a blurry picture of a room with a window.	ship
11166	a blurry picture of a person's face in a room.	dog
11174	a blurry picture of a person's face in a room.	dog
11182	a blurry image of a building in the background.	frog
11190	a blurry picture of a black and white background.	deer
11198	a blurry picture of a bird flying in the sky.	bird
11206	a blurry picture of a person in a purple shirt.	ship
11214	a blue dog standing on a green floor.	horse
11222	a blurry picture of a blue background.	cat
11230	a blurred picture of a blue train on the tracks.	truck
11238	a blurry picture of a wooden table with a laptop.	airplane
11246	a blurry picture of a tree in the background.	frog
