ImageID,Caption,Nouns,Type
212f4a2af56038cc475eaa611e7eb447,a bunch of green leaves on a tree,"['bunch', 'leaves', 'tree']",OOD
ea2708fc2e2d177a400b3f7f7abea8e7,a cluster of white flowers on a green plant,"['cluster', 'flowers', 'plant']",OOD
f8aa3d4f3db7e57a3cadc4c6c15e0889,a small green plant growing in the leaves of the ground,"['plant', 'leaves', 'ground']",OOD
3ac6e3ec1564d8d8676d2ff6d467091d,a field of wheat with mountains in the background,"['field', 'wheat', 'mountains', 'background']",OOD
3f6fde0a6d2462f4c19f9689fcc445ef,a group of yellow flowers in the grass,"['group', 'flowers', 'grass']",OOD
3f90d8350a8d730534741536dc05776c,a group of white flowers in the grass,"['group', 'flowers', 'grass']",OOD
a2212f923640bba915ccf78a7b0ec772,a close up of a plant in the ground,"['close', 'plant', 'ground']",OOD
a0060b3c3c502f10ed98e29ec887a2da,a group of green plants with purple flowers,"['group', 'plants', 'flowers']",OOD
ade649f2ecbd271f6eec61fa3276a85f,a leaf with small green aphids on it in the grass,"['leaf', 'aphids', 'grass']",OOD
257a30c79e938d559149226711a2d849,a white poppy flower on a plant with green leaves,"['flower', 'plant', 'leaves']",OOD
690fca8ae8fe4015a2f329508f8d0c95,an image of a trail with dry grass and rocks,"['image', 'trail', 'grass', 'rocks']",OOD
f1ef9b29a9d8b9c09b9683085a0dc910,a close up of some grass in a field,"['close', 'grass', 'field']",OOD
be020ab564b4fa1ca8fe8bdaa8dd08a1,a close up of a yellow flower in the grass,"['close', 'flower', 'grass']",OOD
669fcc0ea4aa36a877d16e386d823b5b,a pair of blue eyed glory flowers in the grass,"['pair', 'glory', 'flowers', 'grass']",OOD
fb9b60d26da9943501a796d72f0c034f,a small purple flower growing in the grass,"['flower', 'grass']",OOD
6f19e8ff931d5fe9b8456e59a6856289,an orange and yellow flower with raindrops on it,"['flower', 'raindrops']",OOD
ab05622a46e901fb12de0876c3219df8,a plant with green leaves growing in the forest,"['plant', 'leaves', 'forest']",OOD
f4604fc3a4cbcdaf5d80e2bb1860f1a7,a group of pink flowers in the grass,"['group', 'flowers', 'grass']",OOD
864ce803f83dae02d836c6250c10ab95,a small tree in the middle of a field,"['tree', 'middle', 'field']",OOD
2d9da855f69b64de4d607a7eaf174c50,a large green leaf on the back of a backpack,"['leaf', 'back', 'backpack']",OOD
344fac0af7da016b08d3ed0556e16798,a group of purple flowers next to a wooden fence,"['group', 'flowers', 'fence']",OOD
d51f39adfe2467f8b7b0603c404c834b,a prickly pear cactus in the desert,"['pear', 'cactus', 'desert']",OOD
a237436e25d125e23cd4c6a09ee9bdde,a group of plants on the shore of a lake,"['group', 'plants', 'shore', 'lake']",OOD
843b36f6a608e2f41e71007fb220c4fd,a group of trees in the woods,"['group', 'trees', 'woods']",OOD
0f8a6c783fd28aeb43e9b5875b4c5747,a bunch of green leaves on the ground,"['bunch', 'leaves', 'ground']",OOD
abc4813dcd087f5a8a1e80f727c74b46,a close up of pink flowers on a tree,"['close', 'flowers', 'tree']",OOD
72baf0924a9c859e7fa3c5f3375b7398,a tree with green leaves in the grass,"['tree', 'leaves', 'grass']",OOD
778a53383a6732449017821298cb23d8,a white flower on a plant with green leaves,"['flower', 'plant', 'leaves']",OOD
532b85bc9071e861d12c175af8a63256,a green plant in the grass,"['plant', 'grass']",OOD
4dd098c1301d777b9699fa81983c0556,a green plant growing in the dirt,"['plant', 'dirt']",OOD
1a6a8089c57f167778923cfd403e64ba,a garden with purple and yellow flowers and a log,"['garden', 'flowers', 'log']",OOD
8d7cc29edcad435fe3b9d43a5dc1c84d,a small clearing in the woods with trees,"['clearing', 'woods', 'trees']",OOD
7d06de29e5e3527ff504181582a44d55,a view of the trees from the ground up,"['view', 'trees', 'ground']",OOD
256e2fec65e887b915d2e60d71211796,a tree with green leaves in a forest,"['tree', 'leaves', 'forest']",OOD
c2d60ef2119e36a65d20185af3ed32a3,a flower is reflected in a drop of water,"['flower', 'drop', 'water']",OOD
fd7cd98e798d79e377041cfd712e61d8,a hand holding a leaf with black spots on it,"['hand', 'leaf', 'spots']",OOD
0e944d8847f9673d1845d84304acb611,a hand holding a plant in the grass,"['hand', 'plant', 'grass']",OOD
cebbb089995313e88f83211f156eb59f,a plant with green leaves growing in the ground,"['plant', 'leaves', 'ground']",OOD
bf55b00de5bd5d218a46f199634a3ecb,a close up of a purple flower on the ground,"['close', 'flower', 'ground']",OOD
186bffb9d960f740ca124cc21fbcc2f9,two trees growing out of a rock near the ocean,"['trees', 'rock', 'ocean']",OOD
1e55c2bd7ea6be663e11dae588b5cdf6,a hand holding two purple flowers in the grass,"['hand', 'flowers', 'grass']",OOD
9f84c19695bb151d5b340803031c96b1,a purple flower on the ground in the grass,"['flower', 'ground', 'grass']",OOD
c174c5d8214f19ca2b42e7bafcaeaf44,a cluster of white flowers on a plant,"['cluster', 'flowers', 'plant']",OOD
af3ee13e5ca11744340a32148aa8f073,a tree with yellow and green leaves in the woods,"['tree', 'leaves', 'woods']",OOD
9d2649f4932df9b3d39045a7906aeb81,a group of ferns growing in the woods next to a tree,"['group', 'ferns', 'woods', 'tree']",OOD
98945524784c9c0171c4b8594588d6e1,a plant with purple and white flowers in a garden,"['plant', 'flowers', 'garden']",OOD
cd8485124d69138ef6918b85d6925ed0,a plant in the forest with green leaves,"['plant', 'forest', 'leaves']",OOD
35901f40e897ad7374df738be2ed053e,a plant with white flowers and green leaves on a rocky ground,"['plant', 'flowers', 'leaves', 'ground']",OOD
ecbea8a8931a0b7098a2ee21afdac571,a group of red flowers in a field,"['group', 'flowers', 'field']",OOD
7c1e3958c3044c616c0de61e6d2f2ff5,a bunch of yellow flowers in the grass,"['bunch', 'flowers', 'grass']",OOD
fdba4cf449d2cf890531e6538572c4d3,a close up of some green leaves on a tree,"['close', 'leaves', 'tree']",OOD
4fed34c56c7805707baea97b659f7a16,a white flower in a field of green leaves,"['flower', 'field', 'leaves']",OOD
f5076113b5850ce8b45e238cec30970d,a small green plant growing in the dirt,"['plant', 'dirt']",OOD
5a6757dae006cb9f4a23135d6402987a,a group of green plants in a field with rocks,"['group', 'plants', 'field', 'rocks']",OOD
c17f30cc151204fe52c484fdc8710a4c,two white flowers on a plant,"['flowers', 'plant']",OOD
8d04acb09477c5376afd174c17c27ff3,three eggs sitting on the ground in the dirt,"['eggs', 'ground', 'dirt']",OOD
64cf3476a010b78ac9cb43d3908218d3,a large group of trees with a blue sky behind them,"['group', 'trees', 'sky']",OOD
e419a19949330778b04f397fcab2d7c5,a prickly pear cactus with a flower on it,"['pear', 'cactus', 'flower']",OOD
9fb9599bd0e2800c6521905e1352d1ee,a bee sitting on a yellow cactus flower,"['bee', 'cactus', 'flower']",OOD
6d03b896d8005e8683f5b4c96b6f36bd,a plant with red and white flowers on it,"['plant', 'flowers']",OOD
4461227e21beb5c06c52e346fe57c777,a plant with white flowers in a garden,"['plant', 'flowers', 'garden']",OOD
2b32307414ad3ad7be4587fea65c7009,a close up of green leaves on a plant,"['close', 'leaves', 'plant']",OOD
e103b10fc1889ba7a96f7b2d13e9e9b3,a large tree with many branches and leaves,"['tree', 'branches', 'leaves']",OOD
b2a49f97bf5d54ea23605ceaf0987e8b,a cluster of white and pink flowers on a plant,"['cluster', 'flowers', 'plant']",OOD
7fcae44eb6db36ccf1f394ab6175dfda,a pine cone hanging from a tree branch,"['cone', 'tree', 'branch']",OOD
2010d072270201944e9ab032825ea2f5,a white flower on a stem in the woods,"['flower', 'stem', 'woods']",OOD
82e5e2c1a27b722a8aa4e4b92abf4e6e,a cluster of purple and white flowers on a stem,"['cluster', 'flowers', 'stem']",OOD
ba181c5cca800272de0f66339d54f60b,two purple flowers in a field of grass,"['flowers', 'field', 'grass']",OOD
665f9040da6081e08c0363a71fb0975c,a small green plant growing out of a rock,"['plant', 'rock']",OOD
1e414d0c5981663f3d4538069e630cc9,a green plant in the grass next to a tree,"['plant', 'grass', 'tree']",OOD
8c8bc3c6b9121c9ea60ca6d5172e6f16,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
10ab8a548d1be7a8393699af5a1a18e8,a close up of some pink flowers on a plant,"['close', 'flowers', 'plant']",OOD
f3b4ae7f01e9d646a1d7dc2cda77a414,a close up of a plant with green leaves,"['close', 'plant', 'leaves']",OOD
df723ee5a9a6f144e21d6fba94358cde,a plant with yellow flowers in a field,"['plant', 'flowers', 'field']",OOD
4f2ead187cfcc1960fe23cd1ef242bb1,two white flowers on a plant in the woods,"['flowers', 'plant', 'woods']",OOD
62d3a5f573226ee27bcdcf8cca6b0c56,a close up of some leaves on a tree,"['close', 'leaves', 'tree']",OOD
d3f4ab31c8e6a34988f5577190622817,a bunch of green leaves and a yellow flower on the ground,"['bunch', 'leaves', 'flower', 'ground']",OOD
1dc186c34f1f6cad7c1cc199f36f15b7,a close up of a pink flower on a plant,"['close', 'flower', 'plant']",OOD
b8e5ea2299ea4cad04c8729339863465,a plant with a stem and a flower in the woods,"['plant', 'stem', 'flower', 'woods']",OOD
3697188dd83e018459f27211a45c841e,a plant in front of a tree,"['plant', 'front', 'tree']",OOD
0f848f159de910dc455c0660e34abeab,a close up of a red leaf with a vein,"['close', 'leaf', 'vein']",OOD
58505e9f3af502b9b5d9e386bc1a5f4a,a tree in the middle of a forest,"['tree', 'middle', 'forest']",OOD
05852e704e96fafbfe4ee639bfbcfc1d,a plant with green leaves and small white flowers in the woods,"['plant', 'leaves', 'flowers', 'woods']",OOD
04326bbb05606af6710a6653dab8eb27,a person holding a purple flower in their hand,"['person', 'flower', 'hand']",OOD
37d1f574de40f859706f2c1f15c447b9,a close up of a blue flower with a yellow center,"['close', 'flower', 'center']",OOD
c755e8f5a79b3b135eadfd1a4057a7df,a small purple flower on the ground in the woods,"['flower', 'ground', 'woods']",OOD
74e0c1e12508e1f98439746cef434a61,a close up of a green leaf on a white background,"['close', 'leaf', 'background']",OOD
704163f06ecef7cd53f593ea4c01fbf3,two purple flowers in a field of grass,"['flowers', 'field', 'grass']",OOD
ad88ac22d683f40aa69fe1a71c664184,a large tree with a hole in its trunk,"['tree', 'hole', 'trunk']",OOD
acad6fcbf4f2ce1d1111343e89aee819,a small green plant growing next to a brick wall,"['plant', 'brick', 'wall']",OOD
de026e6f80f52f59632b9c5ba1dff37f,a bunch of yellow flowers on the ground,"['bunch', 'flowers', 'ground']",OOD
2d1bc7207de24a1062b2cbdec739044c,the leaves of a maple tree in the fall,"['leaves', 'maple', 'tree', 'fall']",OOD
e8a394f81a234f79ad3d052357f32e85,a bunch of purple and white flowers in the grass,"['bunch', 'flowers', 'grass']",OOD
e52834248b070b9e48d22d8c0f11a3cd,a cluster of white and red flowers on a tree branch,"['cluster', 'flowers', 'tree', 'branch']",OOD
97f01b8acd61dde4edd251e1fe5ed7ca,a pink flowering tree in a forest next to a rock,"['flowering', 'tree', 'forest', 'rock']",OOD
b5b3cef69acff9264f89b6b69a3736fa,a cluster of white flowers growing in the grass,"['cluster', 'flowers', 'grass']",OOD
c955212599c8c79e1610c08d74854fec,two white flowers on a plant with green leaves,"['flowers', 'plant', 'leaves']",OOD
840817a19f1b040200c0546f00002ddd,a close up of a yellow flower in the grass,"['close', 'flower', 'grass']",OOD
bdb6f506b5ca18aafdb30f8a63b0d18b,a plant with green leaves on the ground,"['plant', 'leaves', 'ground']",OOD
014f6e752721257cb2dc6006aa98eb59,a purple flower in a field of grass,"['flower', 'field', 'grass']",OOD
09df0a0b0947aecb66cc68e886499373,a plant with green leaves in the grass,"['plant', 'leaves', 'grass']",OOD
02dd08de6041941bdf48c1c40b8de825,a circle of orange and yellow flowers on a cactus,"['circle', 'flowers', 'cactus']",OOD
08325ecf2f051eb2d9df0a3bd656bf01,a white flower on a green plant,"['flower', 'plant']",OOD
da6f728bd8850eea28a21e1aa8d2dbf8,a tree with green leaves on it in a field,"['tree', 'leaves', 'field']",OOD
2cd9d8f21308f3cdc885a925ad215356,a large tree with many branches and green leaves,"['tree', 'branches', 'leaves']",OOD
e11ae81a5084c2c6e56cdbb12bb942fd,red berries on a tree with green leaves,"['berries', 'tree', 'leaves']",OOD
f35a3a578f99cccfba5d7af97276a1dc,a person holding a plant with a spider on it,"['person', 'plant', 'spider']",OOD
e2427a587003f2bc1993b5cb66086e27,the bark of a pine tree in the woods,"['bark', 'tree', 'woods']",OOD
9f63c39ac1c2495521f69f27d95a0a0a,a group of flowers in the grass,"['group', 'flowers', 'grass']",OOD
5bbb47139e2e70b18c56be673c8a2c5d,a small tree in a grassy field,"['tree', 'field']",OOD
09f266cae1950df5bcd372fdf62c8b40,a close up of a yellow flower in the grass,"['close', 'flower', 'grass']",OOD
81391cf0400ab0316b01abbbcadd70b3,a tree with green leaves in the grass,"['tree', 'leaves', 'grass']",OOD
af7a7561674d79a0118977ae130013e0,a group of people walking in a field,"['group', 'people', 'field']",OOD
369357e062569c3d3978b34e82e3c3ca,a group of green plants in the water,"['group', 'plants', 'water']",OOD
fd2e15c08d0d16e61778fde28d6337e5,a bunch of black olives hanging from a tree,"['bunch', 'olives', 'tree']",OOD
0fb3f145b057bc131ca11fde72f636e0,a bunch of green buds on a plant with a yellow flower,"['bunch', 'buds', 'plant', 'flower']",OOD
48ba1579ba06b487f1da76de4e9893db,a frog sitting on a leaf on the ground,"['frog', 'leaf', 'ground']",OOD
eb78fb96bbae61b2e0f2b949405b0ca6,a plant with green leaves growing on a tree branch,"['plant', 'leaves', 'tree', 'branch']",OOD
d09f0cc1d074a4da7f4941a27876da14,a couple of small yellow flowers in the grass,"['couple', 'flowers', 'grass']",OOD
b2b7044029f74fe6aa90bc97e307b0be,a branch of a tree with green leaves,"['branch', 'tree', 'leaves']",OOD
98c92280ad7a238c8e0e261d76e7d1eb,an old olive tree in a grove of trees,"['olive', 'tree', 'grove', 'trees']",OOD
4dea197665e85c6a995a28361824cbc0,a field of tall grass in the sun,"['field', 'grass', 'sun']",OOD
92e6f67d62778b239a364477ba7346d9,a close up of green leaves on a plant,"['close', 'leaves', 'plant']",OOD
355e8bf2c85c2003aa8db9f8f61fdaeb,three green pods hanging from a tree,"['pods', 'tree']",OOD
8d50164057491f18ee84905e3a457290,a close up of green leaves on a plant,"['close', 'leaves', 'plant']",OOD
2052d2dedfec731420362bb31b381f40,a close up of dried leaves and grass,"['close', 'leaves', 'grass']",OOD
07c87c76567bb6662b79e6eb3a27d6f2,a small purple flower in the grass,"['flower', 'grass']",OOD
4ac4ae1f73834952532e307fc0275e0e,a large white flower on a plant with green leaves,"['flower', 'plant', 'leaves']",OOD
867d33bac3946d888f52c4d74de23dcd,a little girl smiling in front of a garden,"['girl', 'front', 'garden']",OOD
aa2b660a7e2129c9cc9eb0ca49c69db0,a field of tall grass blowing in the wind,"['field', 'grass', 'wind']",OOD
742f704654b43783c321d96b993b86ff,two purple flowers in the grass next to a log,"['flowers', 'grass', 'log']",OOD
82df754b2a5d11d7b78bcf333709d7b0,a tree branch with pink buds hanging over a dirt road,"['tree', 'branch', 'buds', 'dirt', 'road']",OOD
8a6de328dfe4c2677878f718b71ba689,a small plant with green leaves growing in the grass,"['plant', 'leaves', 'grass']",OOD
08aff118766f7a7f3d4edd6451f2ba3a,a tree with green leaves in a forest,"['tree', 'leaves', 'forest']",OOD
dc35155aced0f4c45018f164bf512d9d,ferns in the shade of a tree,"['ferns', 'shade', 'tree']",OOD
2bcd854457029776d384ff18ef3de02f,a person holding a leaf of a plant in the ground,"['person', 'leaf', 'plant', 'ground']",OOD
d441e4c529424f7cff1bbc4dbf6efb02,a tree with green leaves and a branch with vines,"['tree', 'leaves', 'branch', 'vines']",OOD
f7c345421afc6521f61222ce7a0f223d,a hand holding a small plant with green leaves and purple flowers,"['hand', 'plant', 'leaves', 'flowers']",OOD
1727c2bba83f604f4837f7beb22e2502,a large green tree in the middle of a forest,"['tree', 'middle', 'forest']",OOD
e014d72a554738c06cf645e4f1708210,a hand holding a piece of grass in the sand,"['hand', 'piece', 'grass', 'sand']",OOD
5792fc5d7d40cbed11189f278030db64,a bee flies over a stem with white flowers,"['stem', 'flowers']",OOD
92912303d773b33045b753cd69ec6b19,a hand holding a branch of a tree in the forest,"['hand', 'branch', 'tree', 'forest']",OOD
5b334c7a2e034862d47bcdc4eea5b997,a group of purple flowers in the grass,"['group', 'flowers', 'grass']",OOD
4976f9e44128bb9750c7e0f5e2740ffc,a close up of a green plant with white flowers,"['close', 'plant', 'flowers']",OOD
a2cfccfad72bc7b0f25ad61a6bc139bc,a large tree with a mountain in the background,"['tree', 'mountain', 'background']",OOD
617a90e75fd6e5b082eaea78176b7f37,a close up of a green plant in the grass,"['close', 'plant', 'grass']",OOD
8fbb993b3a498a01d5ed34644b8cb8a3,a purple and white flower in the wild,"['flower', 'wild']",OOD
6a75efe7452b8cd2d77a97a073649d71,two tree trunks with tree bark in the woods,"['tree', 'trunks', 'tree', 'bark', 'woods']",OOD
dfc52638973109fd967068de03d729c5,a close up of a yellow flower with green leaves,"['close', 'flower', 'leaves']",OOD
ca02fb7a7ff01def0c75a336931595e7,a plant with yellow flowers and green leaves,"['plant', 'flowers', 'leaves']",OOD
fa601d4a13d3dc6c468b5773097cefbf,a field of grass and weeds in a field,"['field', 'grass', 'weeds', 'field']",OOD
866ed6f83740c1c93ff4fc930d47c34b,a tree with green leaves in the forest,"['tree', 'leaves', 'forest']",OOD
ec7d5b05f19b188e7b00d2e110cc1335,a bunch of yellow flowers in the grass,"['bunch', 'flowers', 'grass']",OOD
064bf8fab8c3322ee07908b307edb541,a close up of purple flowers on a stem,"['close', 'flowers', 'stem']",OOD
e0b92653e57e53fc12764c964d1d9b58,a yellow flower in the grass next to a rock,"['flower', 'grass', 'rock']",OOD
5096bd0bf51950154fcaafc5576a66a8,a plant with purple flowers on it in the grass,"['plant', 'flowers', 'grass']",OOD
8470974db3ad659aa96cf1ec850c71ac,a yellow flower in the middle of a field,"['flower', 'middle', 'field']",OOD
be9cc89b50296b7d2cd7783e255a6fa8,a small plant in the woods next to a tree,"['plant', 'woods', 'tree']",OOD
9eec09c772366352c3fb34763e67983e,a cactus with red spikes growing on a rock,"['cactus', 'spikes', 'rock']",OOD
0a6e88e3ea62f2d1d0a626aa9ac765db,a plant with green leaves in the grass,"['plant', 'leaves', 'grass']",OOD
