,ImageID,Caption,Nouns,Type
4863,studded_0160,how to make a quilt out of felt.,['quilt'],OOD
4864,studded_0161,how to make a pearl necklace.,"['pearl', 'necklace']",OOD
4865,studded_0162,drops of water on a metal surface.,"['drops', 'water', 'metal', 'surface']",OOD
4866,studded_0163,a group of oysters are seen in this undated handout photo provided by government agency.,"['group', 'oysters', 'handout', 'photo', 'government', 'agency']",OOD
4867,studded_0164,how to make a leather belt from an old belt.,"['leather', 'belt', 'belt']",OOD
4868,studded_0165,how to make a star out of wrapping paper.,"['star', 'paper']",OOD
4869,studded_0166,how to make a bracelet out of felt.,['bracelet'],OOD
4870,studded_0167,this pattern is available for free download.,"['pattern', 'download']",OOD
4871,studded_0168,how to make a belt out of old jeans.,"['belt', 'jeans']",OOD
4872,studded_0169,"i'm not a fan of leather, but i love the look of this chair!.","['fan', 'leather', 'look', 'chair']",OOD
4873,studded_0170,how to make a pair of diamond earrings.,"['pair', 'diamond', 'earrings']",OOD
4874,studded_0171,i'm in love with this bag!.,"['love', 'bag']",OOD
4875,studded_0173,how to make a pair of denim jeans.,"['pair', 'denim', 'jeans']",OOD
4876,studded_0174,close - up of a red polka dot on a green background.,"['up', 'dot', 'background']",OOD
4877,studded_0175,a close up shot of a pair of black leather shoes.,"['shot', 'pair', 'leather', 'shoes']",OOD
4878,studded_0176,this is the chair i used to sit in when i was a kid.,"['chair', 'kid']",OOD
4879,studded_0177,how to fix a hole in the back of a shirt.,"['hole', 'back', 'shirt']",OOD
4880,studded_0178,how to make a pillow cover in raster graphics editor software.,"['pillow', 'cover', 'graphics', 'editor', 'software']",OOD
4881,studded_0179,how to make a dress out of buttons.,"['dress', 'buttons']",OOD
4882,studded_0180,how to make a pearl necklace.,"['pearl', 'necklace']",OOD
4883,studded_0181,how to make a leather biker jacket.,"['leather', 'biker', 'jacket']",OOD
4884,studded_0182,the world's most recently posted photos of police and car and brochure - hive mind.,"['world', 'photos', 'police', 'car', 'brochure', 'mind']",OOD
4885,studded_0183,chocolate on a black background.,"['chocolate', 'background']",OOD
4886,studded_0184,this leather jacket is made from % natural leather and is made from % recycled denim.,"['leather', 'jacket', '%', 'leather', '%', 'denim']",OOD
4887,studded_0185,the ceiling of the church.,"['ceiling', 'church']",OOD
4888,studded_0186,how to make a necklace out of old jeans.,"['necklace', 'jeans']",OOD
4889,studded_0187,close - up of a zipper on a black background.,"['up', 'zipper', 'background']",OOD
4890,studded_0188,close - up of a metal plate.,"['up', 'metal', 'plate']",OOD
4891,studded_0189,i'm in love with these black and gold stars!.,"['love', 'gold', 'stars']",OOD
4892,studded_0190,i'm in love with this dress!.,"['love', 'dress']",OOD
4893,studded_0191,person is a manufacturer that reveres quality and uses only the finest materials available and makes every piece of furniture right here.,"['person', 'manufacturer', 'quality', 'materials', 'piece', 'furniture']",OOD
4894,studded_0192,garment from the collection is modeled during fashion week.,"['garment', 'collection', 'fashion', 'week']",OOD
4895,studded_0193,close - up of a pair of shoes.,"['up', 'pair', 'shoes']",OOD
4896,studded_0194,a black and white photograph of a pair of leather gloves.,"['photograph', 'pair', 'leather', 'gloves']",OOD
4897,studded_0195,black leather bag on a black background.,"['leather', 'bag', 'background']",OOD
4898,studded_0196,a black and white image of a pair of earrings.,"['image', 'pair', 'earrings']",OOD
4899,studded_0197,a detail view of the backstage at the fashion show during olympus fashion week.,"['detail', 'view', 'backstage', 'fashion', 'show', 'olympus', 'fashion', 'week']",OOD
4900,studded_0198,a black and white image of a soldier's uniform.,"['image', 'soldier', 'uniform']",OOD
4901,studded_0199,close - up of a metal plate.,"['up', 'metal', 'plate']",OOD
4902,studded_0200,a machine is seen at a petrol station.,"['machine', 'station']",OOD
4903,studded_0201,i'm in love with this bag!.,"['love', 'bag']",OOD
4904,studded_0202,a bag is seen on display at a store.,"['bag', 'display', 'store']",OOD
4905,studded_0203,a detail view of the bag.,"['detail', 'view', 'bag']",OOD
4906,studded_0204,this is a close up of the wire mesh that is used in the construction of the cage.,"['close', 'wire', 'mesh', 'construction', 'cage']",OOD
4907,studded_0205,"i'm not a fan of leather jackets, but i love these!.","['fan', 'leather', 'jackets']",OOD
4908,studded_0206,"i'm not sure what kind of necklace this is, but it's pretty cool.","['kind', 'necklace']",OOD
4909,studded_0207,see more photos for product line motorcycle listing.,"['photos', 'product', 'line', 'motorcycle', 'listing']",OOD
4910,studded_0208,"i'm not a fan of leather bags, but i love this one!.","['fan', 'leather', 'bags', 'one']",OOD
4911,studded_0209,i like the texture of the leather.,"['texture', 'leather']",OOD
4912,studded_0210,this leather belt is made from % natural leather and is made from % recycled denim.,"['leather', 'belt', '%', 'leather', '%', 'denim']",OOD
4913,studded_0211,necklace from the collection of film costumer designer.,"['collection', 'film', 'costumer', 'designer']",OOD
4914,studded_0212,i'm in love with this bag!.,"['love', 'bag']",OOD
4915,studded_0213,a close up shot of a necklace.,"['shot', 'necklace']",OOD
4916,studded_0214,black and white embroidery on a button.,"['embroidery', 'button']",OOD
4917,studded_0215,"i'm not a fan of gold, but i love the pattern on this one.","['fan', 'gold', 'pattern', 'one']",OOD
4918,studded_0216,"i'm not sure what kind of leather jacket this is, but it's pretty cool.","['kind', 'leather', 'jacket']",OOD
4919,studded_0217,gold jewelry in the form of a turtle.,"['gold', 'jewelry', 'form', 'turtle']",OOD
4920,swirly_0005,floral pattern flourish tiled oriental ethnic background.,"['pattern', 'background']",OOD
4921,swirly_0056,foods and food product in a rainbow of colors.,"['foods', 'food', 'product', 'rainbow', 'colors']",OOD
4922,swirly_0057,a kaleidoscopic kaleidoscope of colors.,"['kaleidoscope', 'colors']",OOD
4923,swirly_0058,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
4924,swirly_0059,abstract background with a pattern of waves -- stock photo #.,"['background', 'pattern', 'waves', 'stock', 'photo', '#']",OOD
4925,swirly_0060,"a lot of flows forming ring, seamless looping.","['lot', 'flows', 'ring', 'seamless', 'looping']",OOD
4926,swirly_0061,seamless pattern with flowers on a black background vector.,"['pattern', 'flowers', 'background', 'vector']",OOD
4927,swirly_0062,seamless pattern with abstract motif like a kaleidoscope.,"['pattern', 'motif', 'kaleidoscope']",OOD
4928,swirly_0063,digital art selected for the #.,"['art', '#']",OOD
4929,swirly_0064,what is the name of this fractal fractal structure?.,"['name', 'structure']",OOD
4930,swirly_0065,seamless texture with 3d rendering abstract fractal gray pattern on a white background for fabric design.,"['texture', 'pattern', 'background', 'fabric', 'design']",OOD
4931,swirly_0066,seamless pattern of colored circles on a black background.,"['pattern', 'circles', 'background']",OOD
4932,swirly_0067,the art of painting artist.,"['art', 'artist']",OOD
4933,swirly_0068,digital art selected for the #.,"['art', '#']",OOD
4934,swirly_0069,the art of painting artist.,"['art', 'artist']",OOD
4935,swirly_0070,animated black hypnotic spiral on the glowing purple background.,"['spiral', 'background']",OOD
4936,swirly_0071,seamless pattern with abstract motif like a kaleidoscope.,"['pattern', 'motif', 'kaleidoscope']",OOD
4937,swirly_0072,abstract pink background with a concentric circles.,"['background', 'circles']",OOD
4938,swirly_0073,seamless texture with 3d rendering abstract fractal brown pattern on a red background for fabric design.,"['texture', 'pattern', 'background', 'fabric', 'design']",OOD
4939,swirly_0074,seamless texture with 3d rendering abstract fractal brown pattern on a green background for fabric design.,"['texture', 'pattern', 'background', 'fabric', 'design']",OOD
4940,swirly_0075,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
4941,swirly_0076,computer generated fractal image with a spiral design in purple and purple.,"['computer', 'image', 'design']",OOD
4942,swirly_0077,illustration of a decorative background vector.,"['illustration', 'background', 'vector']",OOD
4943,swirly_0078,how to draw a red tulip with a pencil step by step.,"['tulip', 'pencil', 'step', 'step']",OOD
4944,swirly_0079,the art of the carrot.,"['art', 'carrot']",OOD
4945,swirly_0080,animated white hypnotic spiral on the pink background.,['background'],OOD
4946,swirly_0081,this is an original watercolor painting by person.,"['watercolor', 'painting', 'person']",OOD
4947,swirly_0082,seamless looping 3d animation of a fractal wallpaper.,"['looping', 'animation', 'wallpaper']",OOD
4948,swirly_0083,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
4949,swirly_0084,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
4950,swirly_0085,flowers on a black background.,"['flowers', 'background']",OOD
4951,swirly_0086,a close up of the pattern on the floor.,"['close', 'pattern', 'floor']",OOD
4952,swirly_0087,seamless pattern with green leaves on a beige background.,"['pattern', 'leaves', 'background']",OOD
4953,swirly_0088,wallpaper in the style of art period.,"['wallpaper', 'style', 'art', 'period']",OOD
4954,swirly_0089,i love the pink on this wallpaper!.,"['pink', 'wallpaper']",OOD
4955,swirly_0091,floral pattern flourish tiled oriental ethnic background.,"['pattern', 'background']",OOD
4956,swirly_0092,floral pattern flourish tiled oriental ethnic background.,"['pattern', 'background']",OOD
4957,swirly_0093,this is an abstract painting i did of a woman's face.,"['painting', 'woman', 'face']",OOD
4958,swirly_0094,"abstract image, colorful graphics and tapestries it can be used as a pattern for the fabric.","['image', 'graphics', 'tapestries', 'pattern', 'fabric']",OOD
4959,swirly_0096,i'm going to make this for my daughter's room!.,"['daughter', 'room']",OOD
4960,swirly_0097,take a look at this rainbow lollipops today!.,"['look', 'lollipops', 'today']",OOD
4961,swirly_0098,seamless pattern with blue flowers on a white background.,"['pattern', 'flowers', 'background']",OOD
4962,swirly_0099,seamless pattern with black swirls on a white background vector.,"['pattern', 'swirls', 'background', 'vector']",OOD
4963,swirly_0101,i love the color of this fabric.,"['color', 'fabric']",OOD
4964,swirly_0102,watercolor painting of a blue and white watercolor background.,"['watercolor', 'painting', 'watercolor', 'background']",OOD
4965,swirly_0103,"i'm not sure what this is, but it looks like a heart.",['heart'],OOD
4966,swirly_0104,pink flowers on a red background.,"['flowers', 'background']",OOD
4967,swirly_0105,reflection of the sky in the water.,"['reflection', 'sky', 'water']",OOD
4968,swirly_0106,this pattern is available for free download.,"['pattern', 'download']",OOD
4969,swirly_0107,i'm in love with this pattern!.,"['love', 'pattern']",OOD
4970,swirly_0108,i pinned industry from the event at person and main!.,"['industry', 'event', 'person']",OOD
4971,swirly_0109,"abstract background laser light multicolored for design, the pattern on the wall.","['laser', 'light', 'design', 'pattern', 'wall']",OOD
4972,swirly_0111,abstract background in the style of art period.,"['background', 'style', 'art', 'period']",OOD
4973,swirly_0112,i love the colors in this!.,['colors'],OOD
4974,swirly_0113,i love the colors in this quilt.,"['colors', 'quilt']",OOD
4975,swirly_0114,digital art selected for the #.,"['art', '#']",OOD
4976,swirly_0115,reflection of the sky in the water.,"['reflection', 'sky', 'water']",OOD
4977,swirly_0116,seamless pattern with abstract motif like a kaleidoscope.,"['pattern', 'motif', 'kaleidoscope']",OOD
4978,swirly_0117,the colors of the rainbow.,"['colors', 'rainbow']",OOD
4979,swirly_0118,abstract cgi motion graphics and animated background of rainbow colored lines and shapes.,"['motion', 'graphics', 'background', 'lines', 'shapes']",OOD
4980,swirly_0119,i want this on my wall!.,['wall'],OOD
4981,swirly_0120,i want this for my room!.,['room'],OOD
4982,swirly_0121,purple flowers on a white background.,"['flowers', 'background']",OOD
4983,swirly_0122,i want to do this with my nails!.,['nails'],OOD
4984,swirly_0123,this recipe is by chef and takes.,"['recipe', 'chef']",OOD
4985,swirly_0124,i want to do something like this with my tree.,['tree'],OOD
4986,swirly_0125,pink flowers on a pink background -- stock vector #.,"['flowers', 'background', 'stock', 'vector', '#']",OOD
4987,swirly_0126,pink and red hearts on a pink background.,"['hearts', 'background']",OOD
4988,swirly_0127,i love the pattern on this coffee table!.,"['pattern', 'coffee', 'table']",OOD
4989,swirly_0128,this is a painting i did for a friend.,"['painting', 'friend']",OOD
4990,swirly_0129,i love the idea of this wallpaper!.,"['idea', 'wallpaper']",OOD
4991,swirly_0130,i'm in love with this quilt!.,"['love', 'quilt']",OOD
4992,swirly_0131,"i'm not a fan of green, but i love the pattern on this one.","['fan', 'green', 'pattern', 'one']",OOD
4993,swirly_0132,abstract background with music notes on a red background vector art illustration.,"['background', 'music', 'notes', 'background', 'vector', 'art', 'illustration']",OOD
